V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q17,tol1,tol2,tol3,tol4,tol5,amount1,amount2,amount3,amount4,growth1,growth2,growth3,growth4,fixable1,fixable2,fixable3,fixable4,fixable5,fixable6,fixable7,bjw1,bjw2,bjw3,bjw4,bjw5,bjw6,bjw7,bjw8,bjw9,bjw10,bjw11,bjw12,bjw13,bjw14,bjw15,bjw16,bjw17,bjw18,sdo1,sdo2,sdo3,sdo4,sdo5,sdo6,sdo7,sdo8,sdo9,sdo10,sdo11,sdo12,sdo13,sdo14,sdo15,esjt1,esjt2,esjt3,esjt4,esjt5,esjt6,esjt7,esjt8,esjt9,esjt10,esjt11,esjt12,esjt13,esjt14,esjt15,esjt16,esjt17,pwe1,pwe2,pwe3,pwe4,pwe5,pwe6,pwe7,pwe8,pwe9,pwe10,pwe11,pwe12,pwe13,pwe14,pwe15,pwe16,pwe17,pwe18,pwe19,wvs,issp,inegal1,inegal2,inegal3,inegal4,inegal5,inegal6,inegal7,inegal8,redist1,redist2,redist3,redist4,Q28,Q29,dict.give,gender,age,ethnicity,income,ideol,soc.att,econ.att,partyID,Q18,comp.code
R_1FLnYEQNYoadZQ3,Default Response Set,Anonymous,,,192.227.142.196,0,2018-05-08 12:13,2018-05-08 12:17,1,1,4,6,5,5,6,4,5,6,5,6,5,5,5,4,5,4,5,4,5,6,3,4,5,4,3,4,5,4,3,4,5,4,5,4,4,5,4,3,5,6,5,4,5,6,7,5,4,5,6,7,6,5,4,6,7,8,7,6,5,5,6,7,6,5,4,6,6,7,5,6,5,6,5,4,5,5,6,7,6,6,5,4,5,5,6,7,6,5,4,8,6,4,5,4,5,4,4,5,3,3,4,3,4,1,1,8,1,26,black,7,1,1,3,1,1,6291
R_3KpEpW7yOWfP1Cs,Default Response Set,Anonymous,,,107.77.201.215,0,2018-05-08 12:14,2018-05-08 12:17,1,1,3,4,2,2,4,5,4,2,5,2,4,5,3,5,4,3,2,2,2,2,2,4,2,3,3,4,2,1,2,4,4,2,2,4,4,4,3,4,3,3,4,2,4,3,5,2,6,3,2,3,3,3,3,2,4,4,4,5,3,5,3,3,3,3,3,3,3,3,4,3,2,4,4,5,5,2,4,5,3,3,4,4,3,4,4,1,2,3,5,3,2,4,3,5,4,4,3,5,3,3,2,4,3,1,1,5,2,29,White,11,7,7,7,3,1,9403
R_3PmEjfZmGEp912g,Default Response Set,Anonymous,,,173.93.180.82,0,2018-05-08 12:02,2018-05-08 12:17,1,1,5,5,5,2,2,2,2,3,6,6,4,4,4,5,5,5,6,2,5,3,2,4,2,2,3,3,3,2,4,3,4,3,4,4,4,3,3,2,5,5,3,3,5,3,5,5,2,5,2,6,2,2,2,6,3,5,6,6,6,3,5,6,5,6,5,4,4,8,4,6,4,2,4,5,5,5,3,4,5,5,4,3,3,2,5,4,5,5,3,5,6,4,3,3,3,4,3,3,3,4,4,4,4,1,1,6,2,53,White,2,5,5,6,2,1,2853
R_24kgXWOvVAOhW9U,Default Response Set,Anonymous,,,74.95.36.173,0,2018-05-08 12:06,2018-05-08 12:17,1,1,5,6,7,1,1,2,2,3,6,5,6,3,5,2,3,5,2,4,3,6,2,2,2,2,2,3,2,2,3,2,2,3,3,2,2,2,2,2,4,5,4,2,6,1,6,6,1,6,1,7,1,1,7,4,8,1,7,1,8,5,8,1,1,1,1,7,1,9,1,8,4,1,4,5,5,1,4,2,7,4,2,4,2,6,6,4,3,2,2,3,7,3,3,3,1,1,1,1,3,4,4,4,4,1,1,3,2,38,Caucasion,3,3,3,3,2,1,9771
R_W1op42plY4G2lXP,Default Response Set,Anonymous,,,73.79.211.54,0,2018-05-08 12:01,2018-05-08 12:17,1,1,6,7,5,1,1,1,1,1,7,7,6,1,6,6,6,7,7,2,6,3,4,1,4,2,4,4,5,4,4,5,2,5,5,2,2,5,5,4,5,6,1,1,6,1,5,5,1,7,1,6,1,1,7,3,1,6,1,9,9,9,3,6,3,1,5,1,1,9,1,2,5,1,6,7,1,1,5,1,7,5,1,6,7,6,7,5,6,1,1,4,7,1,1,1,1,4,1,1,3,4,4,4,4,1,1,7,2,46,white,3,3,2,2,1,1,3708
R_3GByYPDrMomeesy,Default Response Set,Anonymous,,,96.235.173.250,0,2018-05-08 12:14,2018-05-08 12:17,1,1,4,6,5,6,5,4,6,5,4,5,5,6,4,5,6,5,5,4,4,6,4,2,4,1,3,4,3,3,2,4,4,4,3,4,3,4,4,3,5,6,4,5,6,5,5,6,5,5,5,4,3,4,4,6,6,7,6,7,4,6,7,7,6,4,5,7,5,6,8,5,5,5,5,4,5,5,5,6,4,5,6,5,4,5,5,6,5,4,5,7,2,4,3,3,4,4,5,4,3,3,2,2,3,1,1,6,2,28,white,4,4,4,5,2,1,5529
R_3rGT5F7vwsFxLT4,Default Response Set,Anonymous,,,107.175.81.234,0,2018-05-08 12:07,2018-05-08 12:17,1,1,6,5,5,6,7,6,7,5,7,5,7,6,6,6,5,7,6,5,7,6,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,6,5,7,6,7,5,7,6,7,5,6,7,6,5,7,8,7,9,8,7,9,7,8,9,7,9,8,7,9,8,9,7,7,5,7,6,5,7,6,7,5,7,5,7,6,5,7,6,5,7,6,10,7,4,5,4,5,4,5,4,3,4,3,4,3,1,1,8,1,30,Asian,7,7,6,7,3,1,7468
R_9EITrAXBViFfgeB,Default Response Set,Anonymous,,,174.55.220.70,0,2018-05-08 12:07,2018-05-08 12:18,1,1,3,5,1,6,6,5,6,6,4,6,5,6,6,5,5,3,6,5,2,6,3,2,4,4,3,5,3,4,1,4,4,4,3,4,2,2,2,4,4,6,5,5,5,2,6,4,3,6,6,6,4,5,2,2,7,5,8,7,7,7,3,7,5,3,7,6,6,7,4,6,3,5,6,6,6,3,5,2,5,6,2,3,6,6,6,6,4,6,2,9,4,3,4,4,4,1,4,4,3,3,2,4,4,1,1,6,2,21,American,4,7,7,7,3,1,6139
R_9vHyBdImB4Os1GN,Default Response Set,Anonymous,,,49.230.247.220,0,2018-05-08 11:52,2018-05-08 12:18,1,1,5,5,5,3,2,2,2,5,5,5,3,4,3,2,2,3,2,5,2,6,2,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,5,5,2,1,6,1,5,6,1,6,1,6,1,1,6,9,5,2,7,2,3,5,8,2,5,2,6,8,2,6,3,2,5,4,6,4,3,5,5,6,4,7,5,6,1,6,3,6,7,5,4,5,4,3,4,4,3,3,1,3,3,4,3,4,3,1,1,10,2,24,Hispanic/Latino,4,9,2,3,4,1,1800
R_1kM0vxujKDwpME3,Default Response Set,Anonymous,,,50.29.245.243,0,2018-05-08 12:13,2018-05-08 12:18,1,1,7,7,7,1,1,1,1,7,7,7,7,1,4,1,1,6,1,7,1,7,4,3,3,3,4,4,4,3,3,3,4,4,3,3,4,4,3,3,5,7,1,1,7,1,7,7,4,7,1,7,1,1,7,5,8,6,9,2,6,5,7,2,9,7,5,9,1,9,1,6,1,1,7,1,3,2,1,2,7,4,2,1,5,7,7,5,4,1,6,1,7,1,1,1,1,1,1,1,3,4,3,2,4,1,1,1,3,29,Caucasian,6,1,1,1,4,1,5862
R_1dHaXLF8AkI7Wek,Default Response Set,Anonymous,,,73.214.157.68,0,2018-05-08 12:03,2018-05-08 12:18,1,1,5,7,6,1,1,1,2,4,7,4,4,2,4,1,1,4,3,4,1,6,2,2,2,2,3,3,3,3,2,3,2,3,3,3,1,2,3,3,7,6,2,2,7,1,6,7,3,7,2,7,1,1,7,2,4,2,9,3,8,5,7,2,9,5,1,9,5,9,1,8,4,2,5,4,4,1,4,3,4,2,4,3,6,6,3,4,2,4,3,1,7,1,3,1,1,4,1,3,3,4,4,4,4,1,1,6,1,21,White,5,2,2,2,2,1,7262
R_SB3fHrkRgkZL3oJ,Default Response Set,Anonymous,,,47.199.50.10,0,2018-05-08 11:56,2018-05-08 12:18,1,1,7,7,7,1,1,1,1,4,7,4,4,4,4,4,4,1,4,7,1,4,1,3,3,3,4,3,4,3,3,3,3,4,3,3,1,3,3,3,7,7,1,1,7,1,7,7,4,4,4,4,4,4,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,2,4,4,5,4,4,4,4,4,4,1,7,1,1,1,1,1,1,1,3,4,4,4,4,1,1,1,2,51,black,1,1,1,1,1,1,1124
R_OxpwWlFRsfn7fq1,Default Response Set,Anonymous,,,70.190.170.94,0,2018-05-08 12:13,2018-05-08 12:18,1,1,3,3,3,6,5,6,3,4,2,5,5,3,6,4,4,5,5,6,3,5,4,3,3,2,4,3,3,3,3,3,3,1,3,4,4,4,3,4,5,3,5,4,6,3,4,3,3,6,3,5,4,2,4,8,7,4,3,5,5,5,3,6,5,5,6,4,3,5,6,4,4,6,4,4,2,4,4,3,4,6,5,6,3,3,5,6,5,5,4,6,3,3,4,4,4,4,1,3,3,2,3,2,3,1,1,1,2,22,white,1,5,5,5,1,1,9583
R_2CqgmH2SUbrOsIJ,Default Response Set,Anonymous,,,96.253.8.212,0,2018-05-08 12:03,2018-05-08 12:18,1,1,3,2,2,4,5,2,3,2,6,7,1,4,1,5,5,7,5,1,5,2,3,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,1,1,7,5,1,7,2,1,4,2,6,1,5,7,4,8,6,5,3,9,2,8,1,5,3,7,9,2,9,1,9,3,5,4,6,7,6,6,7,5,2,7,7,5,2,7,2,6,7,7,6,6,5,5,5,4,4,5,5,5,3,2,2,2,2,1,1,1,2,35,Caucasian,7,3,3,4,1,1,4022
R_3lAJdUoTJOCpMkr,Default Response Set,Anonymous,,,162.207.246.159,0,2018-05-08 12:10,2018-05-08 12:18,1,1,6,6,6,2,1,2,2,5,6,6,4,5,4,2,4,5,2,5,2,6,4,2,2,2,4,3,2,4,2,2,2,4,4,4,1,2,2,4,6,6,1,1,6,1,6,6,1,7,1,6,1,1,7,3,8,2,8,6,8,3,8,2,7,2,2,8,2,8,2,8,1,1,5,6,3,1,6,2,7,3,2,2,5,5,7,5,5,1,1,2,6,1,1,1,1,1,1,1,3,4,4,3,3,1,1,3,2,46,Euro-american,1,1,1,1,1,1,9821
R_2DYW8gejGgMAiql,Default Response Set,Anonymous,,,72.225.38.199,0,2018-05-08 12:01,2018-05-08 12:18,1,1,5,5,5,2,2,2,2,6,5,4,4,2,2,2,4,4,4,2,2,4,3,3,2,3,4,4,3,3,3,4,3,3,3,3,4,4,2,3,5,5,2,5,5,5,5,5,2,6,2,5,5,2,5,5,5,4,6,4,4,4,4,4,4,4,4,5,4,6,3,3,5,5,5,5,4,4,4,3,3,3,4,5,4,4,4,4,5,5,5,3,6,3,3,3,3,3,1,1,3,3,3,3,3,1,1,4,2,32,white/american,3,3,3,3,1,1,2828
R_1meWXBailYHOojr,Default Response Set,Anonymous,,,107.172.197.186,0,2018-05-08 12:06,2018-05-08 12:18,1,1,7,7,6,6,7,6,7,7,6,6,7,6,7,7,7,6,6,7,7,6,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,10,7,5,4,5,4,5,4,5,3,4,3,4,3,1,1,9,1,30,Hindu,13,2,1,2,1,1,6655
R_3rGKeyUmgybAI4C,Default Response Set,Anonymous,,,70.105.170.176,0,2018-05-08 12:08,2018-05-08 12:18,1,1,6,5,3,5,3,2,2,5,5,4,5,2,5,2,5,5,5,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,5,4,6,6,4,6,6,6,6,6,6,5,6,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,3,6,5,4,3,4,3,3,4,3,3,4,4,4,4,1,1,1,2,29,Black,2,4,4,5,2,1,1716
R_eD3SUrozovm0Rvb,Default Response Set,Anonymous,,,108.188.242.172,0,2018-05-08 11:51,2018-05-08 12:19,1,1,5,2,3,5,3,2,3,3,5,4,3,3,3,3,2,5,5,2,3,6,1,1,1,1,4,2,4,3,1,2,1,4,1,3,1,3,2,4,2,4,5,5,5,5,5,4,4,5,5,3,1,2,4,6,4,2,8,4,3,6,6,2,5,6,2,8,9,6,4,4,7,6,4,5,4,5,4,7,3,7,6,5,2,4,4,6,7,4,5,7,6,5,5,4,3,3,4,4,4,2,2,3,3,1,1,1,1,32,White,7,3,3,5,1,1,9151
R_2S7y5nPF2az9FtT,Default Response Set,Anonymous,,,170.213.19.155,0,2018-05-08 12:09,2018-05-08 12:19,1,1,7,7,7,1,1,1,1,5,7,1,6,1,4,1,1,5,1,4,1,7,2,1,3,1,1,3,3,3,2,1,3,3,4,3,3,2,2,2,7,7,1,1,7,1,7,7,1,7,1,7,1,1,7,4,9,1,9,3,7,2,7,1,9,5,1,9,1,9,1,8,5,1,5,7,7,1,1,2,7,2,1,5,2,5,7,5,5,1,1,1,7,3,3,1,1,1,1,3,3,4,4,3,3,1,1,1,2,36,Caucasian,6,1,1,1,1,1,9541
R_3iFtNFQJniVfrnF,Default Response Set,Anonymous,,,108.251.111.153,0,2018-05-08 12:12,2018-05-08 12:19,1,1,3,5,2,5,3,5,6,6,3,6,3,4,4,6,3,5,3,5,4,3,3,1,2,4,3,4,3,2,2,3,3,4,2,3,3,4,1,3,5,3,5,3,3,5,3,4,4,3,5,2,2,4,5,6,2,6,4,7,2,6,3,6,6,3,7,4,7,3,7,6,6,3,6,3,2,3,5,6,5,5,3,4,5,5,1,3,3,6,3,6,3,3,3,4,4,3,4,3,3,3,2,1,2,1,1,4,1,33,white,5,5,5,5,3,1,6847
R_6tZFIjn8YQlcsiB,Default Response Set,Anonymous,,,198.12.95.21,0,2018-05-08 12:10,2018-05-08 12:19,1,1,6,7,6,7,6,6,7,6,7,6,7,6,7,7,6,6,7,6,7,6,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4,5,4,7,7,7,6,6,6,7,7,7,6,6,7,7,6,6,8,8,9,9,8,8,9,9,8,8,9,9,8,8,8,8,9,6,6,7,7,7,6,6,6,7,7,7,7,6,6,6,6,7,7,7,1,7,5,5,4,4,4,5,5,3,4,4,4,4,1,1,11,1,30,african american,4,7,7,7,3,1,2123
R_3njUm2eS8bmuXk0,Default Response Set,Anonymous,,,12.179.165.179,0,2018-05-08 12:05,2018-05-08 12:19,1,1,7,7,7,1,1,1,1,6,7,5,7,1,4,1,1,4,1,6,1,7,2,4,2,3,3,4,2,2,3,3,4,3,4,3,4,3,2,3,7,7,1,1,7,1,7,7,1,7,1,7,1,1,7,2,8,2,9,2,8,2,8,2,8,2,2,8,2,9,1,8,1,1,4,6,5,1,1,2,7,2,2,4,6,4,7,4,2,4,4,1,7,1,3,1,3,3,3,1,3,4,4,4,4,1,1,3,1,64,white,5,2,2,2,2,1,4445
R_1JRRHiTkz86WXpL,Default Response Set,Anonymous,,,73.174.173.216,0,2018-05-08 12:11,2018-05-08 12:19,1,1,5,5,4,2,2,2,2,5,6,5,6,2,6,3,4,5,3,3,3,5,2,2,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,3,5,2,5,5,2,5,5,2,6,2,5,1,2,5,6,6,3,6,6,5,7,5,2,3,5,4,6,5,6,5,4,5,3,5,5,4,5,3,5,5,6,4,4,4,5,5,5,5,3,4,4,6,4,4,1,3,4,3,3,3,3,3,2,2,1,1,1,1,29,White,5,3,2,5,1,1,4735
R_Tek6cpcB3EUdtaF,Default Response Set,Anonymous,,,71.17.134.41,0,2018-05-08 12:16,2018-05-08 12:19,1,1,2,5,2,5,7,6,3,2,6,6,1,7,4,6,7,2,4,2,6,5,1,3,4,2,3,1,2,2,4,3,5,3,3,1,2,4,4,2,2,5,2,7,3,1,6,7,4,2,5,3,1,6,3,2,8,8,2,5,2,3,9,8,3,3,1,6,3,8,4,1,3,7,3,2,5,3,1,4,3,5,2,4,6,1,5,2,4,4,2,7,3,1,5,4,1,3,3,5,3,2,4,2,3,1,1,11,1,21,Puerto Rican,2,3,3,3,1,1,6352
R_3M68jp9zy6O3f6l,Default Response Set,Anonymous,,,134.139.192.22,0,2018-05-08 12:09,2018-05-08 12:19,1,1,5,4,5,2,1,1,2,3,6,7,5,2,2,1,1,6,5,1,1,6,4,5,4,3,4,4,4,5,3,4,4,4,5,4,4,4,4,5,3,6,5,7,7,2,6,6,6,6,1,6,1,1,5,6,3,6,9,3,7,5,7,3,7,6,7,8,2,9,2,5,6,1,7,6,2,5,5,7,5,6,3,6,2,1,7,6,6,1,3,4,6,3,4,1,1,5,1,4,3,3,4,3,3,1,1,2,2,20,Asian American,15,3,2,3,1,1,2075
R_3QmaIfeuTPnsBsl,Default Response Set,Anonymous,,,174.103.161.214,0,2018-05-08 12:12,2018-05-08 12:19,1,1,6,5,6,2,2,2,3,3,5,6,3,5,3,2,5,5,5,5,2,6,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,7,2,2,6,2,6,6,2,6,2,6,2,2,6,7,6,2,6,6,7,5,7,2,7,3,3,7,3,7,3,6,6,2,6,6,6,2,6,6,5,6,3,5,3,5,5,7,6,4,6,3,6,3,3,3,3,3,3,3,3,4,4,4,4,1,1,11,1,22,White/Latino,15,2,2,2,1,1,7296
R_24HJrZRHDDRyMED,Default Response Set,Anonymous,,,66.61.59.177,0,2018-05-08 12:11,2018-05-08 12:19,1,1,4,4,4,2,2,4,3,2,3,5,5,3,4,3,3,2,3,2,4,5,2,1,2,3,4,3,3,1,3,3,2,3,2,3,3,2,3,3,4,6,2,1,4,2,2,4,2,3,2,6,1,1,4,8,5,2,5,8,4,6,5,5,5,7,3,3,5,4,3,5,7,2,7,4,6,1,6,2,1,6,4,1,1,1,4,4,4,5,3,4,5,4,4,3,1,1,3,1,3,3,2,3,3,1,1,2,1,33,White,6,4,4,4,2,1,8647
R_27kQfICzMNr0UsQ,Default Response Set,Anonymous,,,187.254.151.125,0,2018-05-08 11:52,2018-05-08 12:20,1,1,7,7,7,5,1,1,2,5,3,7,7,1,4,1,1,1,1,1,1,7,2,2,2,2,4,4,4,2,2,2,2,3,2,4,2,2,4,3,7,7,5,1,5,1,7,7,1,2,1,7,1,1,3,8,8,1,8,1,8,9,9,2,8,1,2,3,1,9,1,5,6,2,2,5,5,6,6,6,2,5,6,6,3,2,2,6,6,6,6,1,7,3,3,3,1,1,1,1,3,4,4,4,4,1,1,6,1,64,White,2,2,2,6,2,1,3596
R_27kwdbFvh7FhSHK,Default Response Set,Anonymous,,,96.32.226.213,0,2018-05-08 12:08,2018-05-08 12:20,1,1,6,6,6,2,2,2,2,7,7,7,7,2,2,2,2,6,1,6,2,6,2,4,2,2,4,4,2,2,5,2,4,4,5,4,2,2,2,4,2,6,2,3,6,1,7,7,1,7,1,7,1,1,7,3,6,2,8,8,9,3,6,6,7,1,2,8,2,8,2,2,6,1,3,6,7,3,6,6,7,7,3,1,6,6,7,7,6,7,2,4,7,3,4,3,1,1,1,1,3,4,4,3,3,1,1,4,2,26,African American,3,5,3,3,1,1,4776
R_aeZ7QYz3mtXyssF,Default Response Set,Anonymous,,,24.60.127.118,0,2018-05-08 12:08,2018-05-08 12:20,1,1,4,3,3,4,4,4,4,4,5,6,4,4,4,4,4,7,7,3,5,3,4,3,4,3,5,3,4,3,3,3,3,3,3,4,4,3,3,3,2,5,4,3,5,4,6,6,4,5,4,5,4,4,4,6,5,2,5,6,3,7,3,5,4,5,7,5,5,3,7,2,4,2,7,4,4,6,5,3,6,6,6,5,3,6,5,6,6,4,6,8,3,4,5,3,3,4,4,5,3,2,2,2,2,1,1,6,2,32,Eurpoean American ,8,5,4,6,2,1,8787
R_3DtDMth1qDtbDvl,Default Response Set,Anonymous,,,64.94.142.14,0,2018-05-08 12:07,2018-05-08 12:20,1,1,7,7,7,1,1,1,1,2,7,2,7,1,6,1,1,2,1,4,1,7,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,7,7,1,1,7,1,7,7,1,7,1,7,1,1,7,2,9,1,9,1,9,2,9,1,9,1,1,9,1,9,1,9,2,1,4,6,7,1,4,4,7,5,2,1,7,3,7,2,4,5,2,3,7,1,1,1,1,1,1,1,3,4,4,4,4,1,1,2,2,63,White,4,3,3,3,2,1,9350
R_aY8WUnBOHd4GZup,Default Response Set,Anonymous,,,100.38.237.20,0,2018-05-08 12:13,2018-05-08 12:20,1,1,7,7,7,1,1,2,1,7,7,2,6,1,6,2,1,3,2,5,1,7,4,3,4,3,4,4,3,3,2,4,4,5,3,4,2,4,2,2,7,7,2,1,7,1,6,7,1,7,1,7,1,1,7,2,8,1,9,2,8,1,8,1,9,1,3,9,2,9,1,7,2,1,6,6,7,2,6,3,6,4,3,5,4,6,6,7,5,6,4,1,7,3,3,1,1,3,3,1,3,4,4,4,3,1,1,6,2,56,Caucasian,2,1,1,2,1,1,9787
R_XM2ektmJqhC4gsV,Default Response Set,Anonymous,,,204.43.130.236,0,2018-05-08 12:11,2018-05-08 12:21,1,1,2,2,1,2,5,5,4,5,4,5,3,3,5,6,5,6,5,1,5,2,4,2,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,4,1,1,6,5,6,6,3,2,5,6,3,2,3,6,3,7,6,6,6,8,6,6,2,6,4,8,6,1,9,3,9,4,5,2,5,6,7,5,4,5,5,6,4,6,2,5,5,6,6,5,6,7,3,4,5,4,3,5,4,5,3,2,1,2,1,1,1,1,1,40,Caucasian,10,5,5,5,3,1,4634
R_O6H237VesbI8X5v,Default Response Set,Anonymous,,,174.221.6.221,0,2018-05-08 12:06,2018-05-08 12:21,1,1,5,5,5,2,2,5,2,6,6,5,4,2,4,3,5,5,3,2,2,5,4,2,4,3,4,4,4,4,3,4,3,4,4,4,3,4,4,4,6,6,3,2,6,5,2,7,1,5,6,6,6,4,6,8,3,2,7,8,7,8,6,6,7,1,8,6,6,9,1,4,1,1,7,7,7,5,7,4,7,6,6,7,2,7,7,7,6,6,6,3,6,4,4,1,1,5,4,3,3,3,3,2,2,1,1,1,1,54,White,7,5,5,5,3,1,7919
R_2AWPFGmiG5O2o1B,Default Response Set,Anonymous,,,50.73.163.34,0,2018-05-08 12:18,2018-05-08 12:21,1,1,3,3,6,5,3,5,5,2,2,6,6,3,3,4,3,3,4,5,3,2,2,2,5,4,3,2,5,4,3,3,3,4,2,2,4,2,3,3,4,2,6,4,4,4,6,3,3,6,4,3,3,6,4,4,3,6,4,4,3,4,4,6,4,6,4,3,3,5,3,6,5,4,6,4,3,6,5,5,5,6,5,5,3,4,7,5,4,4,6,7,2,3,3,5,3,4,3,3,3,2,2,1,4,1,1,4,1,30,white,5,5,5,5,2,1,2803
R_xEkpLzqGrZWFO4F,Default Response Set,Anonymous,,,98.224.184.136,0,2018-05-08 12:01,2018-05-08 12:21,1,1,2,2,3,4,4,4,4,2,5,6,3,6,1,5,4,6,5,1,4,5,4,3,4,3,4,4,4,4,4,4,3,3,3,4,3,4,4,4,5,1,5,5,5,5,3,4,3,7,5,4,6,6,2,6,6,3,6,8,2,7,1,7,2,6,7,4,9,3,4,5,5,3,6,5,5,5,6,6,4,6,6,5,3,6,3,5,5,5,5,5,6,3,4,4,3,4,3,5,3,2,4,3,4,1,1,1,1,68,American caucasian,7,5,6,4,3,1,4537
R_1DvzQwsjLwgZxIu,Default Response Set,Anonymous,,,212.34.12.113,0,2018-05-08 12:05,2018-05-08 12:21,1,1,7,6,7,2,2,1,1,6,7,3,6,3,5,1,1,5,1,3,1,7,1,1,1,1,3,4,4,1,1,3,1,1,1,3,1,3,3,3,6,6,1,1,7,1,7,7,1,7,1,7,1,1,7,6,2,2,7,3,9,1,9,1,9,1,1,9,1,9,2,1,3,2,6,5,5,2,1,2,4,5,4,1,3,5,3,5,5,6,6,1,7,1,4,3,1,4,1,3,3,4,4,4,4,1,1,10,2,26,White,2,3,3,3,1,1,4132
R_3gTTeCDD8xurMqK,Default Response Set,Anonymous,,,174.193.133.190,0,2018-05-08 12:12,2018-05-08 12:21,1,1,7,7,7,1,1,2,1,3,7,6,3,2,3,1,1,5,1,1,1,7,2,2,2,3,4,2,4,2,2,4,2,4,4,4,2,4,4,4,6,7,1,1,7,1,7,7,1,7,1,7,1,1,7,3,7,2,9,2,9,3,6,1,9,1,1,8,2,9,1,9,5,2,6,6,6,2,6,3,5,2,3,3,5,6,5,5,4,6,5,5,7,3,3,1,1,3,1,1,3,4,4,4,4,1,1,11,2,43,White ,15,2,2,4,1,1,5169
R_2ePCHAmHzmo07a1,Default Response Set,Anonymous,,,128.23.28.83,0,2018-05-08 11:54,2018-05-08 12:21,1,1,6,5,6,6,6,4,7,4,5,5,5,4,4,5,5,5,5,6,5,4,4,3,4,4,3,4,4,4,3,4,4,5,4,3,4,3,4,4,5,5,5,6,6,5,6,6,6,5,5,5,5,5,6,5,3,6,3,5,5,3,6,3,6,2,4,3,5,2,3,3,5,4,5,3,4,4,3,4,5,3,4,2,5,2,3,4,3,4,2,8,6,5,3,5,3,3,5,3,3,3,3,3,2,1,1,4,1,36,WHITE,9,6,6,6,3,1,1234
R_3I4flAUB39nybn1,Default Response Set,Anonymous,,,67.241.33.168,0,2018-05-08 12:12,2018-05-08 12:22,1,1,6,7,6,1,1,1,1,3,7,1,7,2,7,1,2,5,1,5,1,7,2,2,1,1,4,4,1,2,1,2,2,3,2,3,2,1,2,2,6,6,4,3,6,3,6,6,1,5,1,6,1,1,7,2,2,2,9,7,9,2,9,2,9,5,1,8,1,9,1,6,1,2,4,5,5,1,2,2,7,3,2,5,3,2,7,3,3,2,2,1,7,1,3,1,1,1,1,1,3,4,4,3,3,1,1,6,2,37,Caucasian,3,2,2,2,2,1,4729
R_2tu0srsFlGImavK,Default Response Set,Anonymous,,,186.167.242.114,0,2018-05-08 12:02,2018-05-08 12:22,1,1,3,4,3,3,5,6,4,6,5,4,5,4,4,6,6,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,1,3,6,4,1,1,7,4,3,5,6,2,7,5,5,4,3,3,3,6,5,3,2,7,7,6,7,6,4,2,2,7,6,6,5,4,4,6,5,5,2,5,1,7,3,5,4,5,4,5,5,5,4,3,4,5,5,3,4,4,4,4,1,1,1,1,46,White ,9,5,5,5,3,1,4736
R_2EAZ1W6IBApFVa8,Default Response Set,Anonymous,,,70.185.192.204,0,2018-05-08 12:12,2018-05-08 12:22,1,1,2,2,2,7,6,3,6,2,2,6,4,3,2,5,5,6,6,2,6,2,2,2,3,2,4,4,4,4,2,4,2,4,4,4,2,4,4,4,1,1,6,1,1,5,2,2,2,3,3,3,3,1,3,7,3,2,2,6,7,9,1,7,1,6,7,4,9,1,8,2,6,6,6,2,3,5,5,5,3,6,3,5,5,5,3,6,6,3,6,7,1,5,5,5,5,3,5,5,3,3,1,3,2,1,1,1,2,26,White,7,6,7,6,4,1,3983
R_1JCUW27OhqRKVAd,Default Response Set,Anonymous,,,73.51.95.188,0,2018-05-08 12:02,2018-05-08 12:22,1,1,5,5,5,2,2,3,2,4,5,5,3,5,2,3,3,5,2,5,2,6,4,2,3,3,4,3,4,3,3,4,3,3,4,4,3,4,3,4,4,5,3,2,6,4,5,6,2,6,2,6,2,3,4,4,4,4,7,6,5,5,7,6,4,3,4,7,4,7,2,2,6,2,3,3,3,3,5,5,6,5,3,6,4,4,5,5,6,5,4,4,5,3,3,3,1,3,3,3,3,4,3,4,3,1,1,3,2,24,White,1,5,5,4,2,1,8135
